"restoName","restoId","title","content","rating","dateOfVist","ratingDate"
"Le Chalet de Gruyeres","4149055","Deception","Je viens ici depuis que je suis petite, et ces deux dernieres dois je dois dire que, c est vraiment devenu l endroit a eviter a Gruyere! Service lent, pas souriant, produits surgelés! Et des machines a raclette qui datent de l age de pierre! Attendre 15min pr une tranche de raclette fondue c est quand meme le summum!",2,,"March 14, 2014"
"Le Chalet de Gruyeres","4149055","Nos gustó tanto que repetimos","Visitamos Gruyéres un dia y pedimos reclette pero nos quedamos con ganas de provar la fondue así que como el sitio nos encantó y disfrutamos mucho del restaurante volvimos antes de regresar para casa para probar la fondue que tambien era muy buena. Volveria a repetir.",4,,"March 14, 2014"
"Le Chalet de Gruyeres","4149055","Desagreable","Ce restaurant laisse à désirer. C’est vrai que les plats sont assez bon, (rien de bien spécial pour un restaurant typique Suisse). Parlons du service, je pense que c’est un endroit qui connait une masse de touriste, du coup les serveuses sont désagréables. Nous avons attend 05 min pour que la serveuse viennent nous installé sur une table (sachant qu’elle étaient 03 a nous regarder), ensuite 15 min pour avoir une carte. Nous avons reçu les plats avant les boissons… Pour l’addition cela étais très rapide (2 min top Chrono). Et la serveuse nous a littéralement jeté les reçus de carte bancaire et les cartes sur la table. Bref un service pitoyable, je ne conseille pas ce restaurant. Essayé des restaurant considéré typique et vous allez découvrir le vrai service Suisse. Bonne journée",1,,"March 10, 2014"
"Le Chalet de Gruyeres","4149055","Miam !","Je pensais avoir mangé des fondues auparavant mais là, j'ai compris que non !!! Vraiment bon et copieux...",5,,"March 8, 2014"
"Le Chalet de Gruyeres","4149055","Gruyères: vi presento la Svizzera più vera","Merita davvero una gita di almeno una giornata questo piccolo villaggio di mezza montagna; un’occhiata, ma anche una bella mangiata alla svizzera in questo speciale Chalet, dando al latte, in tutte le sue interpretazioni ed elaborazioni, il posto principale sul desco in uno dei numerosi ristoranti di cui Gruyère pullula. Il formaggio e la panna sono una vera delizia, sia se somministrati a tavola, sia se acquistati in uno dei negozietti ai lati della larga strada in salita, che attraversa, da cima a fondo, il villaggio meta della nostra gita. Ed attorno, manco a dirlo, prati e montagne, mucche e tori, in un’oasi di tranquillità a poco più di due ore dal Passo del Sempione.",4,,"March 5, 2014"
"Le Chalet de Gruyeres","4149055","Que mejor que una buena fondue en el chalet de Gruyeres","Despues de mas de 7 horas , descanso en el centro de Gruyeres en un hotelito familiar con 6-7 habitaciones. silencio absoluto en un pueblecito amurallado que no entran los coches. Eso si, antes una buena fondue en el chalet.",4,,"March 4, 2014"
"Le Chalet de Gruyeres","4149055","Fantástica raclette","Tras todo un dia de viaje por las montañas suizas paramos para cenar(pronto claro para nosotros) y pude además de caminar por este bonito pueblo,comprar su típico queso que me encanta y ya para cenar tomarnos una deliciosa raclette en la casita de madera.Yo no noté un mal servicio pero claro ibamos con un suizo-español.",4,,"February 28, 2014"
"Le Chalet de Gruyeres","4149055","Les rois de la fondue","Décor typique et chaleureux fondue délicieuse très bonne charcuterie raclette aussi très bonne les desserts sont incroyables énormes on peut les partager la serveuse était adorable aux petits soins nous avons passé une très bonne soirée",5,,"February 24, 2014"
"Le Chalet de Gruyeres","4149055","N'est plus ce qu'il était","Cela fait 20 and que je vais manger la fondue au chalet de Gruyere mais le service n'est plus du tout ce qu'il etait. Les serveuse sont désagréables à souhait, pressées de nous voir partir et limite impolie. La fondue a tourné : un comble pour cet établissement. Bref, une serieuse remise en question est necessaire !",2,,"February 17, 2014"
"Le Chalet de Gruyeres","4149055","Excelente fondue y raclette","Restaurant de fondue de excelente calidad, pictoresco y típico de la zona, acogedor y tradicional. Recomendado! El personal viste trajes típicos y el servicio muy bueno!.",4,,"February 6, 2014"
"Le Chalet de Gruyeres","4149055","Cadre typique","Très bon restaurant typique , vacherin gratiné excellent ... Je recommande a tous les amateurs de produits du terroir ....",5,,"February 4, 2014"
"Le Chalet de Gruyeres","4149055","Ресторан деревенской швейцарской кухни","Каждый раз при визите в Грюйер заходим пообедать в этот ресторан. Ни разу не было разочарований. Настоящий раклет, вкуснейшее фондю. А на десерт свежая малина с деревенскими сливками, в которых стоит ложка. В магазинчике напротив купили настоящую раклетницу, дома будем делать также, как и в этом ресторане. Всем рекомендуем! Недостаток один, маленький, персонал не говорит по английски, но в меню английский есть. Объясниться тем не менее получилось.",5,,"February 4, 2014"
"Le Chalet de Gruyeres","4149055","Loved the ""Chalet""","My family took me there for my birthday.... we actually started down at the Gruyere Cheese factory doing the very informative tour. We then walked up to the old Medieval town of Gruyere on the hill above, I did ask why we were walking all this way when we could have driven but after eating an extremely filling and lovely lunch of ""fondue"" I know why we walked!!!
The Chalet is very cute and the staff welcoming, and they wear traditional dress. We all really enjoyed our traditional Swiss fondue lunch",4,,"February 2, 2014"
"Le Chalet de Gruyeres","4149055","True typical Swiss place to enjoy cheese and other local foods","In the heart of this medieval town, you will find the Chalet, it is an old barn, with a cosy atmosphere. The waitresses are dressed in typical dresses.

Yes you will find tourist there, but just because this town, is an icon of the Swiss traditions, and everyone wants to visit it.

If you love cheese -like my wife and I do- this is your place.
The prices are reasonable.

I do definitely recommend it !!",5,,"January 28, 2014"
"Le Chalet de Gruyeres","4149055","Una fonduta premium!","Nella splendida cittadina di Gruyéres, siamo stati consigliati su questo ristorante.

L'ambiente è curato e decorato come un locale di montagna.
Il servizio è buono ma un po lento.

La fonduta è molto buona ed è sufficiente per due persone se si prende un antipasto di carne essiccata e un dolce.

L'unico punto negativo è il costo....100 euro in due per una fonduta..ma sembra essere uno standard Svizzero...",3,,"January 8, 2014"
"Le Chalet de Gruyeres","4149055","Ottima fondue","Abbiamo cenato in questo ristorante approfittando di un'offerta su etravel per un weekend gourmand, abbinato all'hotel des Gruyères (vedi recensione a parte).
La cena prevedeva antipasto con carne secca molto buona e porzione abbondante, fondue servita con patate, cipolline e cetriolini, ottimo pane.
Peccato che ti portano tutto insieme, magari aspettare che si finisca l'antipasto, non sarebbe male.
Abbiamo terminato il tutto con le meringhe con la doppia panna della Gruyère, una vera delizia!
I prezzi sia del cibo che dei vini ci sono sembrati assolutamente nella media.
La cameriera era molto gentile e simpatica.
Unica pecca: abbiamo dovuto aspettare 40 minuti prima di poter pagare e richiesto più volte il conto. (E a quel momento il ristorante -parte sotto- era semi vuoto...)
Rimane comunque un buon ristorante che ci sentiamo di consigliare.",4,,"January 6, 2014"
"Le Chalet de Gruyeres","4149055","Лучшее швейцарское фондю!","Друзья! Если вы хотите попробовать настоящее фондю, именно настоящее, а не просто фондю - этот ресторан для вас. Можете совместить поездку с осмотром замка. Здесь все виды фондю, но есть конечно следует сырное фондю. Сыр великолепен. Если захотите разнообразия, закажите раклет, он вас не разочарует. Это великолепное место!",5,,"January 6, 2014"
"Le Chalet de Gruyeres","4149055","Schöne Atmosphäre, gutes Essen, aber mittelmässige Bedienung","Das Restaurant ""Le Chalet"" liegt im wunderschönen mittelalterlichen Dorf nicht weit vor dem Schlosseingang und bietet einen schönen Ausblick auf die tieferliegende Umgebung. Der Innenraum ist schön, aber relativ eng bestuhlt. Die Qualität des Essens ist gut. Unbedingt die lokale Spezialität ""Meringues"" mit Doppelrahm ""Double crème de la Gruyère"" probieren!
Leider ist der Service unaufmerksam und unkoordiniert, auch in den Zwischenzeiten, wenn wenig Gäste im Raum sind und ausreichend Personal verfügbar wäre. Zwar nicht unfreundlich, doch oberflächlich, so kommen beispielsweise Desserts (Nachspeisen) für vier Gäste am gleichen Tisch zu verschiedenen Zeiten (obwohl zusammen bestellt), und sowohl für Bestellung als auch für die Bezahlung muss man mehrmals rufen und auf sich aufmerksam machen.",3,,"January 5, 2014"
"Le Chalet de Gruyeres","4149055","Amanti del formaggio, accorrete!","Se amate il formaggio e siete per qualche motivo in questo bellissimi posto, NON POTETE e ripeto non potete non assaggiare i piatti tipici del luogo, quali la fondue e la raclette. Sono piatti deliziosi per chi ama il formaggio, lo stare a tavola per delle ore mangiando in tranquillità, in un vero chalet di montagna. Ottimo sotto tutti gli aspetti. Provatelo e non ve ne pentirete!",5,,"January 4, 2014"
"Le Chalet de Gruyeres","4149055","O verdadeiro fondue !","O verdadeiro foundue suíço, com ótimo atendimento (como em muitos lugares da suíça os atendentes falam diversas línguas alemão, francês, inglês, .... e neste restaurante por serem as garçonetes portuguesas também português)",5,,"January 1, 2014"
"Le Chalet de Gruyeres","4149055","Fondue!","In questo posto veramente caratteristico penso di aver mangiato la più buona fonduta della mia vita ,veramente qualcosa di sublime!
La servono con patate lessate ,cipolline e cetriolini e naturalmente il loro buonissimo pane.
In uno scenario così suggestivo come il castello di gruvyere non poteva mancare un ristorante così tipico...
Prezzi adeguati un po' a tutta la Svizzera..
Non dimenticherò facilmente questo posto!",5,,"December 30, 2013"
"Le Chalet de Gruyeres","4149055","Ótimo","Ótimo fondue, ótimo pão, ótima salada, espaço super acolhedor, atendimento por portuguesa super simpática!",5,,"December 28, 2013"
"Le Chalet de Gruyeres","4149055","esperienza svizzera","è vero che abbiamo esagerato con le portate, raclette, fonduta e anche patate non ricordo in che maniera, però c'è voluta la notte intera per digerire... e per fortuna che abbiamo bevuto solo vino, Silvaner, come consigliato (con i formaggi caldi non si deve bere acqua).. quindi: ambiente bellissimo incastonato in un paesetto suggestivo, pietanze ottime, digeribilità zero .. ma va bene così !!",4,,"December 27, 2013"
"Le Chalet de Gruyeres","4149055","Perfect fondue, perfect scenery","We visited this chalet for the third time over a few years and it is as always delicious. Setting is very cozy, cabin is rustic, servers are very kind, and the food is just delicious and fresh. Very family friendly as well with cute little baby seats. It's romantic for a couple as well. Reserve a window seat in advance.",5,,"December 26, 2013"
"Le Chalet de Gruyeres","4149055","Piege a touriste","Quelconque, la nourriture sans originalité raclette sans intérêt essayez Plutôt la fondue
Bon service, personnel au petit soin",3,,"December 21, 2013"
"Le Chalet de Gruyeres","4149055","Just go there...","We were down this way collecting our son from college and he booked this place for our lunch. It was great.
Fondue is such a great experience and even better when you are on authentic surroundings in a tiny village.
We had dried meat followed by fondue for four (3 adults and 2 kids) and we only had space for one dish of delicious meringue with cream between us!
Learn a couple of words of French to make it easier, although the menu has pictures :-)",4,,"December 15, 2013"
"Le Chalet de Gruyeres","4149055","Solo per amanti del formaggio","Il locale e' molto caratteristico, menu' limitato ed esclusivamente a base di formaggio, che pero' e' veramente buono. Assolutamente sconsigliato il piatto a base di pane tipo toast duro e secco, con prosciutto e formaggio. Prezzi abbastanza elevati in rapporto alla qualità' del cibo!",3,,"December 13, 2013"
"Le Chalet de Gruyeres","4149055","ラクレットが最高に素晴らしい店","　グリュイエールの丘の上にある集落の広場の奥、古城に向かうところにある。名物は、ラクレットracletteである。テーブルの上に専用の電熱器が置かれる。ラクレットチーズをその下で炙り、溶けてきたら長い柄のついた金属のヘラですくい取って食べる。小ぶりのジャガイモがホカホカに蒸して籠一杯もって来てくれるので、ジャガイモを割って、そこに溶けたチーズを乗せて食べるとさらに美味しい。きゅうりのピクルスも付け合せも、箸休め？としてお手頃だ。
　もう一つ、生ハムと干した牛肉の薄切り盛り合わせも注文したい。",5,,"December 11, 2013"
"Le Chalet de Gruyeres","4149055","Perfectly Swiss","Has the feeling of rustic Switzerland with all the cheese dishes you could ask for. We had the fondue and were very happy with it. Servers mainly speak French, but one helped us in English.",4,,"December 7, 2013"
"Le Chalet de Gruyeres","4149055","Любителям сыра и не только. .","После прогулки по замку Грюйера зашли пообедать и согреться (в ноябре). Ели фондю и раклет, к ним приносят мясо, салат, картошку в мундире, маринованные огурчики и лук, хлеб. Очень вкусно, остановиться невозможно, пока сыр не закончится. На десерт ~ прекрасная малина с домашним кремом ~ наверное, взбитыми сливками и мягким сыром
",4,,"December 6, 2013"
"Le Chalet de Gruyeres","4149055","Formaggio in quantita","Se vi piace il formaggio non saltate questo posto. Garantito Abbiamo provato la fondue ed è deliziosa accompagnata da patate cetrioli, cipolline etc. Volendo si può anche prendere dei salumi. Il locale è tipico dei posti di montagna, rustica, in legno e le cameriere sono vestite in modo folkloristico.
Il prezzo è accettabile ..siamo in svizzera!",5,,"December 4, 2013"
"Le Chalet de Gruyeres","4149055","Vive la fondue","Que faire un samedi soir dans la région de Gruyère ? Bien sûr, il a fallu réservé. Nous n'avons pas eu l'occasion de visiter la ville médiévale dans la journée (pour cause d'expo perso), mais ce fut un coup de coeur partagé que d'arriver à pied à la porte de la vieille ville dans la nuit. Gruyère s'est révélée sous ses lumières.
Notre ami suisse nous avait réservé une table au Chalet, c'est un must. Et la réputation n'est pas volée du tout. Chaude ambiance - de la part des serveuses, et des caquelons réunis. Mon foie craignait un peu la fondue, et que nenni, bien du contraire, elle était tout simplement fabuleuse. Notre ami nous avait conseillé de tremper notre morceau de pain dans un verre de kirsch,, c'est peut-être ça qui l'a rendu digeste. A part une pastille Vichy au cas où, j'en garde un souvenir chaud.
Il faut se retrouver à l'étage, où l'ambiance ""chalet"" est assurée par une cohorte de serveuses toutes plus disponibles les unes que les autres, pour le plus grand plaisir des messieurs, évidemment.
Un service impeccable et des visages souriants pour couronner le tout.",5,,"December 2, 2013"
"Le Chalet de Gruyeres","4149055","La parola dieta é da scordare fuori dal ristorante..","Posto molto tipico e intimo dove mangiare pietanze del posto!
Abbiamo preso una fondue al formaggio in due,due the caldi,gelato con double-face cream e meringhe con double cream e abbiamo speso 90 CHF.
Ammetto di non aver mai mangiato una fondue al formaggio così buona!!Viene accompagnata da patate,cetrioli e cipolline!
Per finire un dessert eccezionale..Inutile dire quante calorie aveva..ma che bontà!!!
Ottimo ristorante,sicuramente vorrei tornarci in futuro!!",5,,"November 30, 2013"
"Le Chalet de Gruyeres","4149055","Pancia mia fatti capanna!","Il ristorante si trova nel cuore di Gruyere. Già ad una prima occhiata dall'esterno si capisce che il posto è meraviglioso e tipico; appena entrati l'odore di fondue ti avvolge e quasi stordisce. L'interno della sala è esettamente come te lo aspetti: rustico, di legno e caldo! Il menù è davvero invitante. Attenzione all'acqua: costa tantissimo in proporzione al resto delle bevande, se posso darvi un consiglio con la fondue è ottimo il vino bianco ed evitate di bere la birra perchè con il formaggio crea un mix letale per l'intestino (ve lo dico per esperienza..e non è una bella esperienza! ;P). Il dolce tipico di Gruyere sono le meringhe con doppia panna..fidatevi ne vale la pena. Comunque in 2 abbiamo preso fondue, 4 birre, una pallina di gelato e 2 meringhe con panna:abbiamo speso 86 CHF, non è tanto calcolando che si è in svizzera, in un borgo medioevale e si esce rotolando dalle scale per la pancia piena. Tanta roba!!!",5,,"November 28, 2013"
"Le Chalet de Gruyeres","4149055","Perfection suuuuisse","Apres m'y etre rendue 2 fois je tenais a laisser un commentaire. Ce chalet suisse sert une excellente cuisine traditionnelle. J'ai pu y gouter leur raclette la premiere fois et leur fondue la deuxieme. Ils ont des formules ""a volonte"" qui sont juste parfaites pour les gourmands (des) comme moi. Si vous avez toujours de la place pour un petit dessert apres leur delicieux plats, prenez leur specialite: framboises a la creme. Un pur delice! Mais il vaut mieux choisir ce dessert quand les framboises sont de saison et non pas congelees. Un regal, de quoi aller dormir tout de suite apres manger ! Leur ambiance est aussi tres bien, les serveurs (es) portent une tenue et coiffure traditionnelle qui nous plongent dans la suisse profonde !",5,,"November 26, 2013"
"Le Chalet de Gruyeres","4149055","Comida excepcional, servicio pésimo","Le Chalet es un restaurante totalmente recomendado para probar la mejor fondue de queso! Increíble, de verdad! La raclette también estaba muy buena! Nosotros la pedimos con todos el surtido y acertamos. Para los que no son amantes del queso, no creo que sea buen sitio para ir, ya que toda la casita de madera que es el restaurante, huele a queso! Eso si, tienen una sopa tremenda! Los postres muy acertados y el café servido muy mono, a parte de bueno.
Eso si, si esperáis que las camareras, yo solamente vi mujeres, estén a la altura del lugar donde trabajan, os decepcionarán.. Un servicio pésimo, muy maleducadas, sinceramente.
Pero sin duda un lugar que no puedes perderte si visitas Suiza, eso sí, con reserva previa.",4,,"November 23, 2013"
"Le Chalet de Gruyeres","4149055","Odeur, décor, costume: La SUUIISSE quoi!","Village magnifique, chalet décor plus vrai que nature! Costume, amabilité: c'est süür on est en Suisse!
La fondue vaut le détour, les desserts, la gentillesse tout y est!

Je vous conseille aussi à coté la boutique des chocolats Villars",5,,"November 22, 2013"
"Le Chalet de Gruyeres","4149055","bien sans plus","tables tres serrees les serveuses sont pressees de nous voir partir pour metttre les suivants..a part ca la fondue est nomale ni bonne ni mauvaise le cadre est magnifique",3,,"November 21, 2013"
"Le Chalet de Gruyeres","4149055","Original e aconchegante","Além do fondue mais original, o ambiente é bem rústico e original fazendo com que o viajante se sinta no coração da Suiça mais tradicional!",5,,"November 19, 2013"
"Le Chalet de Gruyeres","4149055","Saveur et tradition","Cherchant un restaurant typique suisse, nous nous sommes orienté sur la ville de La Gruyère.

Cadre enchanteur au pied des Alpes.

Très bonne fondue suisse avec cadre typique.

A recommander sans hésitation.",5,,"November 17, 2013"
"Le Chalet de Gruyeres","4149055","Just what your looking for!","This is a typical fondue chalet. No frills, just gets right down to business. Very quick service and open all day. We ordered the fondue with dried meat, which was a local dried beef. If you are just two people, ordering just one with dried beef is plenty!! Way too much food. Save a little room for dessert, the raspberries with cream is outbid this world good. You will did just what you are looking for, and will leave stuffed!!",4,,"November 15, 2013"
"Le Chalet de Gruyeres","4149055","Fondue","Super Fondue! Schnelle und nette Bedienung. Heimelig und echte Schweizer atmosphere! Wir kommen wieder. sehr zu Empfehlen
",5,,"November 13, 2013"
"Le Chalet de Gruyeres","4149055","O original Fondue!","O restaurante se encontra nos arredores do Castelo de Gruyères, o que por si só já é um charme. O local é um chalet tipicamente suíço e o fondue maravilhoso.",5,,"November 10, 2013"
"Le Chalet de Gruyeres","4149055","Swiss feeling","We had both fondue and raclette together with double cream meringues and I have to say that they were the best I had since a very long time ! The way the raclette is presented is quite original too.. the setting is this very typical small but cosy Chalet where service is convivial and friendly. You feel like you could eat there everyday..
A true Swiss experience and not to be missed while visiting Gruyères !",5,,"November 10, 2013"
"Le Chalet de Gruyeres","4149055","Merveilleuse fondue!!","Très bel établissement, typique montagnard, personnel très accueillant et toujours le sourire, la fondue est exquise, et les meringues et les framboises accompagnées de la crème double sont à tomber
Une adresse à noter si vous passez à Gruyères, et en plus si vous arrivez tard, l'accueil est excellent",5,,"November 10, 2013"
"Le Chalet de Gruyeres","4149055","Feines Nachtessen","Richtiger Partytempel, erinnerungen an ein Bergrestaurant im Skigebiet kommen hoch. Feines Nachtessen, moderate Preise, viele Touristen, Reservation ist zu empfehlen!",4,,"November 6, 2013"
"Le Chalet de Gruyeres","4149055","svizzera!","locale non molto grande, tipico chalet di legno dove si gusta una deliziosa fondue, almeno questo è quello che ho mangiato io,ma il menù è tipico della zona con rösti e carne!!!sicuramente quello che mi ha colpito maggiormente è proprio la struttura che perfettamente si addice al borgo medievale di Gruyère. vestitevi a cipolla, fuori fa freddo ma una volta entrati fa un caldo incredibile!!!",4,,"November 3, 2013"
"Le Chalet de Gruyeres","4149055","Um restaurante para ficar guardado","A visita a Gruyère por si só já é algo especial pela peculiaridade do pequena vila. Deixem o carro (se for o caso) em baixo e subam (uns 5 min) até a vila que mais parece um 'largo', uma grande praça. Lá escolham comer a raclete, para almoço. Raclete = queijo Gruyère portanto dependendo de quantas pessoas estejam no grupo, este prato deve ser pedido além de outros para conhecerem a forma que é servido, pouco usual no Brasil. A barra de queijo é derretida por um aquecedor, que cai sobre a batada. Servido com pães e frios. Escolha um vinho suiço para variar. Se acharem que o programa foi inesquecível, comprem uma racleteira em uma das poucas lojas da vila. A caixa é um pouco grande, custa cerca de 150 euros, mas ... Enfim, o passeio, a visita, as paisagens e a comida em si, farão com que seja um dia para guardar. Um 'programão'.",5,,"November 3, 2013"
"Le Chalet de Gruyeres","4149055","Mangiato bene","paesino incantevole, abbiamo mangiato alla pizzeria Poya del Chalet de Gruyères. Mangiare buono, ma il servizio molto lento.",3,,"November 1, 2013"
"Le Chalet de Gruyeres","4149055","Superbe","Cadre typique avec les serveuses en tenue d'époque. Fondue parfaite. Fruit à la crème de gruyère et meringue juste un régale.",5,,"October 31, 2013"
"Le Chalet de Gruyeres","4149055","Une fondue exceptionnelle","La meilleure fondue que j'irai eu la chance de manger
Onctueuse, goûtée : exceptionnelle
Nous y sommes allés à noel sous la neige le cadre était enchanteur
L accueil était chaleureux, chalet typique deco chargée mais locale tout était : nos avons passe n très très bon moment",4,,"October 29, 2013"
"Le Chalet de Gruyeres","4149055","Excelent raclette","Restaurante com opções de comida típica. Localização (a cidade toda) fantástica. O fondue da mesa vizinha estava muito bonito, mas nossa raclette estava perfeita. Não poderia ser melhor. Os acompanhamento são batata, carne e muito pão. O vinho, que não pode faltar tinha poucas, mas boas opções. O preço foi bem alto para nossos padrões, mas ""quem está na Suíça é para gastar"".",4,,"October 27, 2013"
"Le Chalet de Gruyeres","4149055","Ottima fondue,un pochino caro ma merita...","Ci siamo andati questa sera e ,nonostante fosse domenica, era aperto con parecchia grnte. La fondue era stupenda,servita con patate pane e cetriolini e cipolline sottaceti. ..lo consiglio",5,,"October 27, 2013"
"Le Chalet de Gruyeres","4149055","Cheese addicts rejoice!","The restaurant is touristic, both in food and decor. Upstairs and downstairs is completely and totally Swiss. Downstairs is cutsy Swiss, upstairs is Swiss Chalet with farming implements lining the walls. Wait staff is in costume.

The menu is just what you would expect. Cheese and local meats in various combinations. So, are you going to go for the Gruyere plate, the fondu, or the raclette? If you're going to the chocolate factory tour, better not order the ""all you can eat raclette!

The food is first class. The raclette comes with the air dried beef, cornichons, and the smallest, wee, potatoes I have ever seen, some barely 2cm. The fondue must be about half Vacharin cheese because it is so creamy and rich.

The wine list is heavy in local wines. Be prepared to drop about 50ch or more for a decent bottle.

Yeah, it's touristy but you will not be disappointed.",5,,"October 25, 2013"
"Le Chalet de Gruyeres","4149055","Превосходный сыр","За 15 метро до ресторана дышать становится тяжело, за 5 метров до него - невыносимо, а внутри хоть вешайся, запахи плавленного сыра, очень остро бьют по носу, но при этом очень вкусно!",5,,"October 22, 2013"
"Le Chalet de Gruyeres","4149055","Great experience!","Our hotel made a reservation for us when we checked in and our family of 5 thoroughly enjoyed our meal here. Two of our children chose the cheese and meat platter and one chose the cook your own meat experience. He had so much fun cooking his own meat at the table! Even the two younger ones cooked meat from their own platter on his grill. I tried the raclette as I'd been wanting to try it during our travels and hadn't had a chance. It was good. For dessert, we had the meringues with double crème. Oh my!!! My first purchase the next day was a bag of meringues and double crème to bring with us to our next stop. Fantastic!",5,,"October 14, 2013"
"Le Chalet de Gruyeres","4149055","Typique à souhait","Dans un cadre de chalet suisse très chaleureux, vous pourrez déguster une (très) copieuse fondue typique. Le fromage est de qualité, le service aussi : rapide, efficace et courtois. Vous y trouverez ce que vous êtes venus chercher : un plat typique dans un décors typique au coeur d'un village typique. En octobre, il n'y a personne, ce qui est agréable. Flâner dans le calme de Gruyères en sortant est un plaisir. L'addition est plutôt salée mais il y a -10 % pour les pensionnaires de (l'excellente) Hostellerie des Chevaliers.",5,,"October 8, 2013"
"Le Chalet de Gruyeres","4149055","Fortement déconseillé","Accueil froid et tables très serrées.
Fromage à raclette queconque.
Raclette ""do it yourself"" peu pratique.
Framboises congelées insipides et rabougries.
Crème de Gruyère même pas servie dans dans son pot avec la cuillère en bois.
Seule la viande séchée était bonne.
Addition extrêmement salée pour la qualité proposée et le service.",1,,"October 7, 2013"
"Le Chalet de Gruyeres","4149055","Un restaurant typique à recommander","Partis de Montreux avec le train de chocolat nous nous sommes arretés dans ce magnifique village suisse. Après la visite du village et de son beau chateau nous avons suivi les recommandations de Tripadvisor et sommes allés déjeuner au Chalet. C'est avec beaucoup de gentillesse que nous avons été reçus par les serveuses en costume malgré que ce restaurant fut presque complet. Suivant les recommandations d'un internaute de votre site nous avons pris une fondue avec viande sechée pour deux. Elle fut excellente et bien suffisante pour nous deux.",5,,"October 6, 2013"
"Le Chalet de Gruyeres","4149055","Consigliato","Ci siamo stati l'ultimo sabato di settembre a pranzo...locale grazioso..pietanze abbondanti e buone...meritevole",5,,"October 4, 2013"
"Le Chalet de Gruyeres","4149055","Πολύ τυρί","Το φαγητό ήταν πολύ καλό και το κασέρι πολύ νόστιμο. Το περιβάλλον πολύ ζεστό και όμορφο και το προσωπικό εξυπηρετικό. Έχει βέβαια την κλασσική μυρωδιά του τυριού που έχουν όλα τα εστιατόρια στην ελβετία οπότε αν δεν σας αρέσει το κασέρι καλύτερα μην το επιλεξετε.",4,,"October 2, 2013"
"Le Chalet de Gruyeres","4149055","Pour une raclette sur une terrasse d'un village Médiévale.","Sans réserver, je suis allé un samedi vers 13 h 15. Personnel visiblement avec une grande charge de travail, bon accueil.
J'ai mangé une raclette avec une assiette de viande séchée, une bonne portion de fromage à raclette et j'ai terminé avec des fruits rouge en dessert et la fameuse double crème de la Gruyère.",4,,"September 28, 2013"
"Le Chalet de Gruyeres","4149055","bien agréable","Le parking du haut près du village est bien pratique. Il permet d'accéder au village et de le visiter sans peine. Le Bourg médiéval et son château est magnifique. Le Chalet est la cerise sur le gâteau. L'accueil y est fort sympathique et nous sommes transposés dans un chalet d'alpage traditionnel tellement tout est parfait dans sa décoration. Nous choisissons la raclette et finissons par les petits fruits à la crème de Gruyères. Nous sommes heureux de ce moment passé dans un environnement typique de chez nous. Le service était très aimable et le prix tout à fait correct pour une expérience mémorable. Nous reviendrons souvent.Jf2g",4,,"September 28, 2013"
"Le Chalet de Gruyeres","4149055","Une adresse typique de Gruyères","Je n'étais pas revenue depuis de nombreuses années, mais l'expérience fut toujours aussi sympathique !

L'étage est un peu plus typique que le rez de chaussée, la fondue au vacherin est toujours aussi bonne, pareil pour la viande séchée, le tout accompagné d'un bon vin suisse.

Le tout très bon. Service un peu long, mais avec le sourire. A leur décharge, malgré l'heure très tardive pour le lunch (15h), le restaurant était plein à notre arrivée.

Réservation conseillée.",4,,"September 24, 2013"
"Le Chalet de Gruyeres","4149055","AFFOLLATISSIMO","bello l'ambiente ma troppo turistico. Molto pieno, non abbiamo trovato posto. Personale stanco e stressato.",3,,"September 23, 2013"
"Le Chalet de Gruyeres","4149055","typique !","En premier il vaudra mieux reserver , ensuite c'est pour moi l'endroit le plus adapté pour deguster les spécialités fromagères et c'est pour cela que vous serez venus ( sinon il y a un mac'do à bulle) et enfin le service est trés aimable et non stop , alors pourquoi hesiter davantage ?",4,,"September 23, 2013"
"Le Chalet de Gruyeres","4149055","Fondue overdose","Dined here during our visit after the recommendation by our Fairmont concierge also matched with Tripadvisor. Good fondue and pleasant service.

- from Montreux we took the train to Montbovon. This route is known as the Golden Pass. Take a regional train from here to Gruyere. After getting off at Gruyere, exit left at the railway station and at the main road cross the railway tracks. At the cross roads, follow the footpath uphill along the main road and as the road curves, you will see Gruyere on your left. Mind you, it is an uphill climb and takes about 15-20 mins to reach Gruyere. When in the main square, turn left and walk till you see the wooden structure of the chalet again on your left.

- We struggled to finished the fondue for 2. Please ration according to your appetite.

- We sat in the terrace on the left as the main building was a bit too hot for our liking. Can be packed. Was a bit better at about 5 pm when we had our late lunch.

Enjoy",4,,"September 22, 2013"
"Le Chalet de Gruyeres","4149055","Typiquement suisse","Vous chercher de l'authenticité, le côté rustique et l'ambiance alpage, en gros la suisse typique: c'est ici qu'il faut venir.

Fromage et charcuterie de qualité (donc vous avez compris si vous n'aimez pas la fondue au fromage et la raclette passez votre chemin) servis par des serveuses, en costume d'époque, autant sympathique qu'efficace.

Niveau finance ça reste pas donné mais bon en même temps vous êtes en suisse et c'est bon.",5,,"September 20, 2013"
"Le Chalet de Gruyeres","4149055","authentic setting","Great fondue and raclette, but not a lot of other choices. Friendly service and they have colour-in place matts for kids. It is a must to have merengues and cream after dinner.",4,,"September 19, 2013"
